row_number,text,classification
107,"""""Antwone Fisher"" tells of a young black U.S. Navy enlisted man and product of childhood abuse and neglect (Luke) whose hostility toward others gets him a stint with the base shrink (Washington) leading to introspection, self appraisal, and a return to his roots. Pat, sanitized, and sentimental, ""Antwone Fisher"" is a solid feel-good flick about the reconciliation of past regrets and closure. Good old Hollywood style entertainment family values entertainment with just a hint of corn. (B)""",4
108,"""I got to see the movie "" On Thin Ice"" on the television in India.. I must say the movie was really well done, and really sent a chill down my spine.. the basic story makes me ponder what makes certain addicts decide to move on where as others still remain addicted...<br /><br />however, I felt that Diane Keaton was at her best... the scene where she has cravings, and begins rummaging her home for cocaine... was the best... the two boys are good, and Lynda Boyd also showed what a good actress she is....The script is well done as is the cinematography and direction.. and casting<br /><br />A must must watch movie..... for everyone""",4
109,"""At first this looked like a boring comedy like The Odd Couple, but when I got into it it turned out to be a really funny film. Basically forgetful ex-comedians Willy Clark (Golden Globe winner, and Oscar and BAFTA nominated Walter Matthau) and Al Lewis (Oscar winning, and Golden Glove nominated George Burns) were a great comedy duo, and a brought back together to revive their hospital sketch for a TV show. Willy's nephew, Ben Clark (Golden Globe winning Richard Benjamin) is confident they can get together again with no hard feelings for each other, how wrong he is. They cannot get on all the time, they are both forgetful, especially during conversation, but they do it eventually. Also starring Lee Meredith as Nurse in Sketch (Miss McIntosh), Carol DeLuise as Mrs. Doris Green, Al's Daughter, Rosetta LeNoire as Odessa, Willy's nurse and Muppets from Space's F. Murray Abraham as Mechanic. I think the best line of the film is Burns mentioning that Matthau called him ""a son of a bitch bastard"". It was nominated the Oscars for Best Art Direction-Set Decoration and Best Writing, Screenplay Adapted From Other Material, it was nominated the BAFTA for Best Screenplay, and it won the Golden Globe Best Motion Picture - Musical/Comedy, and it was nominated for Best Screenplay. Very good!""",4
110,"""Okay. As you can see this is one of my favorite if not favorite films. This is a character drama which is absolutely hilarious. The main character is a business man who is stuck in a ""same thing, different day"" mentality. He sees a woman looking melancholy out a window of a dance studio from his train everyday and wonders about her and decides to find out more about her. He decides to join the dance class only to find out she is not the instructor. From there he bonds with four other dancers and learns to enjoy dancing as well as finding out about the mysterious woman.<br /><br />There is no gratuitous (or any) sex involved, just how a small group of people learn how friendships are formed and developed.<br /><br />This film was remade with Richard Gere and Jennifer Lopez and the new one while appealing is nowhere as enjoyable as the original. The movie never made it big in America because it was not eligible for the Oscars since it was broadcast on television in Japan (movies cannot be released on TV or they are disqualified for Oscar nominations). It did win numerous awards in Japan for best film, cast, director etc for their ""Oscar"" awards.""",4
111,"""I have waited a long time for someone to film a faithful version of H.G. Wells' classic novel, ""War Of The Worlds"". Timothy Hines has finally done it! I just couldn't believe how good it was! From the acting, to the costuming, the out-of-this world special effects, I just can't say enough!It was wonderful! Dramatic, intense, full of first-rate performances by a top-notch cast! It's got to be seen to be believed. I sure didn't. And I've read all those negative comments by the others, and can't believe what they were saying. We must've been watching a different movie, huh? And those real bad comments by that vepsaian guy, guy whoever he is, well, he just doesn't know what he's talking about.<br /><br />Keep up the good work, mr. Hines.""",4
112,"""Despite what others had said (*cough*), this is my favourite movie of all time. I don't know how long I had been waiting to see it, but once I finally did, I immediately fell in love. Sure, it's strange, but that just gives it more of an exciting flavour. For those who don't know, Moonchild is one of Gackt and Hyde's first movies. They haven't done very many at all, maybe 3 or 4 tops each. So, give them some credit. We all know that Adam Sandler wasn't the best at first either. I do believe that they do throw some odd situations in there, but I over look that to find the best points of this movie, the emotions displayed and whatnot. Therefore, I have given, and always shall give, this movie a 10 out of 10.""",4
113,"""What a pleasant surprise: A Disney DTV (Direct to Video) sequel that's actually GOOD. ""The Lion King 1 1/2"" is a comedy affair that involves everyone's favorite meerkat and warthog, Timon and Pumbaa. It starts out with them watching the original movie and making comments, until Timon complains that ""we're not here yet"". After fighting over the remote, Timon and Pumbaa decide to tell the audience ""their story"". They start the new movie, and the laughs begin.<br /><br />To be honest, I was losing hope in Disney. Most of their direct-to-video fare has been aggressively awful, with the story lines desperate to cash in on the original. ""1 1/2"" decides to try something different: It tells the original story from a new point of view. Okay, it adds some stuff, like where Timon came from and how he and Pumbaa met, but it's an interesting concept. Nathan Lane and Ernie Sabella perfectly recapture the bond and friendship that made us love them in the first movie. There's also some neat movie parodies (including one scene that simultaneously spoofs 'The Good, the Bad, and the Ugly' and 'Cool Hand Luke), and the script is filled with funny memorable lines.<br /><br />Added to the cast are Julie Kavner (""The Simpsons"") as Timon's worry-wart mom, and Jerry Stiller as Timon's slightly crazy Uncle Max. Matthew Broderick shows up as Simba, and his ""teen"" scene reminded me of Ferris Bueller. Everyone does well, especially Robert Guillame (is that how you spell it?) as Rafiki, who exudes more and more Yoda-speak in this movie (Timon comments on this several times).<br /><br />'The Lion King 1 1/2' is a perfect alternate choice for those of you getting tired of the Shrekification of animation. 10/10""",4
114,"""A unique film...one of the best of all time. Acting, script, Quincy Jones' score, cinematography, editing, etc. -- just fantastic. As most viewers know, this movie is based on Truman Capote's book about the famous murder of a Kansas farm family (the Clutters) by a couple of young guys during a misguided robbery. I've never seen a movie that so brilliantly turned a true story into a riveting film. <br /><br />The actors are solid across the board, but the focus is on the killers, Dick and Perry, and the law enforcement team pursuing them. Scott Wilson, as Dick Hickock is amazing. Cocky, twitchy, and devoid of compassion he comes across so charming, oily and plausible. Robert Blake as Perry Smith is extraordinary as well -- lonely, and at once empathetic and cold-blooded. Who could fold these characteristics into one individual and make us buy it? He does, and it's brilliant! A key point of the book is how it took the intersection of these two very differently sociopathic individuals to create the critical mass to commit such a stupid and heinous crime, and these two actors make it work beautifully. Both had moments in their subsequent careers, but these performances are high water marks, and that stands for acting period. <br /><br />The cops are wonderful too. Leading the investigation is John Forsythe, but the other three detectives are great as well. Unlike contemporary movies where producers feel it necessary to endow police with superhuman assets or foibles, these are just genuine flatfeet, working the case with determination and competence. They seem so real. I've never seen cops on the screen so powerful in their authenticity; and I've seen most of the crime classics going way back. Really one of a kind in this respect. <br /><br />PARTIAL SPOILER COMING (this movie's unique in that you already know what's happened, but I'm warning for the record). <br /><br />Of course, the best scenes from the best crime shows and movies are the interrogations -- the intellectual fencing matches between the cops and the crooks, Mano a Mano. This movie has hands down the best interrogation scenes you'll ever see on film. Watch Dick and Perry try to bluff their way through and slowly unravel, unaware the cops have the goods on them. But the cops need to deftly prep their suspects to fracture their alibis and hopefully elicit confessions. This is some of the best acting you'll ever see. Think Glengarry Glen Ross without the showboating. <br /><br />To help translate the sad and horrific angles of this true story, ICB was filmed at the actual Clutter house, and I've heard the Clutters were played by film students to give them a genuine feel. It works. These seem like decent, simple folk. It makes the crime so palpable and sad. <br /><br />I'll stop here. It's not a feel-good movie, but it is one of the best movies ever made, and so unique, it's mandatory viewing for every film buff.""",4
115,"""This movie is bufoonery! and I loved it! The ""dragon lord"" (Jacky Chan) and his buddy, ""cowboy"", totally made the movie fun, meaningful, and just plain silly. The movie is a rare blend of a good vs. evil fight and (somehow) the wonders and fun that is growing up. Long Shao Ye takes the viewer through the daily activities of the young ""dragon lord"" (so named because he is the son of a wealthy family) and ""cowboy"", which include implementing clever, elaborate ways to escape studying (with the help of the entire household, including the tutor), competing in rather boyish (and idiotically interesting) ways to gain the affection of a local girl, competing in ""soccer"" (you will see what i mean) and the list goes on. Somehow they find themselves in the midst of a fight to save the a shipment of valuable antiques and the lives of several people.<br /><br />The movie has its serious moments. But they do not depress, but rather inspire. The playfulness of the boys are not lost in this exchange, but is actually employed against evil. What I really loved about this movie is how it ends. Not the typical confrontation (which in itself was awesome), but well, you'll see. Let me just say it truly captures the spirit of the movie.<br /><br />silly, witty, meaningful, and nostalgic. great movie.""",4
116,"""EDDIE MURPHY DELIRIOUS is easily the funniest stand-up concert film I have ever seen. Most stand-up acts usually have lulls at some point, but not this one folks. For 90 min there is not one moment that is not side-splittingly funny. From the moment Eddie does a hilariously dead-on impression of Mr.T, the laughs are non-stop.<br /><br />Sadly, this was done in 1983, and Eddie hasn't done anything nearly as funny. it's unbelievable that the man who wrote this phenomenally brilliant show, wrote a movie called HARLEM NIGHTS which was not very funny at all.<br /><br />Eddie, if you're out there, please go back and do a concert film in the vein of DELIRIOUS. Believe me your fans will love you for it. And I think you know that.""",4
117,"""This movie is one exception of the rule that a sequel is worser than the original. Its comedy at its best. This movie is a fast action slapstick comedy where something seems to happened every second. At more than one occasion the entire audience laughed loudly at a joke.<br /><br />Its a big advantage to have seen the first movie but its not a requirement.<br /><br />Göta kanal 2 also have the advantage of being a parody on the latest decades reality production TV series such as survivor (expediton: Robinson in Swedish) This is a Swedish movie for the Swedish audience. Thus don't see it if you aren't familiar with Sweden and its language. Otherwise: Have fun! Johan""",4
118,"""The extended nuclear family, united in business as well as in personal life, is examined in this serious study of a grown son's conflict with his father's desire that he remain in the family business. This triggers a midlife crisis which may or may not be ameliorated by an affair and retreat to a shrink's couch. Very fine acting by all. A sleeper that deserves wide attention.""",4
119,"""I've always been a big Cybill Shepperd fan, ever since I saw her series a few years ago!! This film certainly shows her in her best light yet!! The film was so wonderfully cast and played!! Every now and again she drops little amusing lines, just to make this film one of the best I've ever seen!! Everybody really out does themselves!! Especially Robert Downey Jr and Cybill Shepperd, they really made the film come true!! Also I loved the little bit where Mavis loses her wig and she nearly dies when she falls to the floor!! This is film at its best!!""",4
120,"""This movie works because it feels so genuine. The story is simple and realistic, perfectly capturing the joys and anxieties of adolescent love and sexuality that most/all of us experienced during our teen years.<br /><br />The actors are as natural as figures in a documentary but are as convincing and as charismatic as seasoned performers. The dialogue is fresh and honest... and thankfully not filled to the brim with cutesy pop culture references. Also, the cinematography is at once gritty and beautiful, bringing the Lower East Side setting to life in a very tangible way.<br /><br />On an artistic level, I love this movie because it reminds me of great Italian neo-realism films like The Bicycle Thief and La Strada. Movies rarely feel as ""real"" as this does ... or as Bicycle Thief did. And the only other movie I've seen that treats teen sexuality with the same level of seriousness is Elia Kazan's Splendor in the Grass. Writer/director Peter Sollett deserves tremendous praise. This film is quite an achievement.<br /><br />On a personal level, I am always glad to see a movie that treats members of ethnic America with love and respect. As an Italian-American, I hate the way my own people come off in the cinema (as racist, womanizing, criminal geniuses in irritatingly popular epics), and my aggravation on this count makes me acutely sensitive to other groups and their awful silver screen representations. Hispanics and Asians in particular seem cursed to playing villains in Westerns and action movies. (Good thing Gong Li didn't try to become famous in America!)<br /><br />Of course, thanks largely to the rise of indie pictures, and the influence of Miramax, we are seeing a few more pictures about ethnic characters here and there ... but Raising Victor Vargas is easily one of the best. While I do really like My Big Fat Greek Wedding, it is a refreshing change that Raising Victor Vargas is played straight (with less exaggerated and broadly-drawn characters) while still being very funny in its own right. Finally! Latino characters worthy of note. I have a feeling that this is a film that will be remembered.<br /><br />Of course, now that he has made this wonderful picture about a family from the Dominican Republic, I hope Peter Sollett gets around to making a movie about Italians soon! :) - Marc DiPaolo""",4
121,"""This is a very unusual film in that the star with the top billing doesn't appear literally until half way in. Nevertheless I was engaged by the hook of the Phantom Lady. Curtis, though competent as the falsely accused Scott Henderson, looks a little tough to be be sympathetic towards (perhaps he should have shaved his moustache) and his behavior when he first comes home should have convinced the cops at least to some degree of his innocence. While another commentator had a problem with Franchot Tone as Jack Marlowe I found his portrayal of the character to be impressively complex. He is no stock villain. Superb character actor Elisha Cook Jr. is again in top form as the 'little man with big ambitions.' His drumming in the musical numbers added a welcome touch of eroticism. This movie however is carried by the very capable and comely Ella Raines as the devoted would be lover of Henderson, Carol Richmond. She definitely has talent and her screen presence is in the tradition of Lauren Bacall. This is the first of her work I have seen and I am definitely inclined to see her other roles. The rest of the supporting cast is also more than competent. All in all a very satisfying film noir mystery which when viewed today fully conveys the dark and complex urban world it is intended to. Recommended, 8/10.""",4
122,"""Taking a break from his escapist run in the early '80s, Steven Spielberg directed Whoopi Goldberg in an adaptation of Alice Walker's ""The Color Purple"", about about the desperate existence of an African-American woman in the 1930s. Watching Goldberg play Celie, it's incredible that this is the same woman who starred in movies like ""Sister Act"". This is the sort of movie that could easily be - no, make that SHOULD BE - part of the curriculum in Black Studies and Women's Studies. There's one scene that may be the most magnificent editing job that's ever been on screen (you'll know it when you see it). I can't believe that this didn't win a single Oscar; it may be Spielberg's second best movie behind ""Schindler's List"" (maybe even tied with it). Also starring Danny Glover, Adolph Caesar, Margaret Avery, Oprah Winfrey, Willard E. Pugh, Akosua Busia, and Laurence Fishburne.""",4
123,"""What an amazingly funny and original show. The cast starting with the hysterical Julie Brown(Homecoming Queen's Got A Gun) is just perfect. Add Amy Hill(All American Girl-Grandma Kim) who plays a lesbian who is always arguing with her partner and business partner(Asian restaurant-WOK-DON""T RUN) I have laughed harder during this show than any other I have ever seen(including Newhart-one of my all time favorite shows) If you like movies like Naked Gun and Airplane- you will love this series!! One of the best moments of the show is Cindy Williams playing herself. When she snubs Tammy at the dry cleaners, Tammy finds a picture of Cindy Williams in her coat. The picture is of Cindy Williams doing an unmentionable act with a bowling pin-upside down. It is awesome to see an actress like Cindy Williams being able to play herself like this. Soap opera like with many surprise twists during its short run. I can only hope that this will someday be released on DVD with special many bonus special features. Funniest series I have ever seen!!!!""",4
124,"""one of the best ensemble acted films I've ever seen. There isn't much to the plot, but the acting- incredible. You see the characters change ever so subtly, undr the influence of the rented villa in Italy, and love. And happiness. The film casts a mesmerizing spell on you, much as the villa does on all the women. Truly ""enchanted"".""",4
125,"""The group of people are travelling to Belgrade in an awful bus led by a drunk conductor and his dumb son (who likes to drive with his eyes closed). Their journey is frequently interrupted by many hilarious events which with much irony describe the fall of nation`s spirit in 1941 and are so funny that they are even today used as a common jokes. The man who ""steals the show"" is a peasant 4 feet tall with his 4 sons who are almost two times bigger than him. In the end, the movie takes one dramatical turn and the trip becomes nothing but a swan`s song of a dying country.""",4
126,"""I loved this movie. The scenery was breathtaking, the plot had some nice twists and turns, and the characters were well rounded. On two fronts, however, ""Rob Roy"" scored far above average. First, I have rarely seen a ""popular"" film in which the quality of dialogue was so high. There were many verbal slashes and thrusts to accompany the brilliantly choreographed swordplay. I could give numerous examples, but why should I? Just watch the film. Second, this movie understood a principle rarely acknowledged any more. For a drama to succeed, it needs not only a hero, but a really believable villain. If you don't have one, there's not much joy in rooting for the good guys. And ""Rob Roy"" has not one, but three--the Earl of Montrose, his henchman Kilairn, and Archie. Not one-dimensional villains, either, but fully fleshed and very nasty. It takes a bit more patience than ""Braveheart""--there's more dialogue, and the accents are a bit tough, but it's a much more clever and subtle piece. (As I said, I loved this movie!)""",4
127,"""Daniel Day Lewis in My Left Foot gives us one of the best performances ever by an actor. He is brilliant as Christy Brown, a man who has cerebral palsy, who then learned to write and paint with his left foot. A well deserved Oscar for him and Brenda Fricker who plays his loving mother. Hugh O'Conner is terrific as the younger Christy Brown and Ray McAnally is great as the father. Worth watching for the outstanding performances.""",4
128,"""I think that people are under estimating this incredible film. People are seeing it as a typical horror movie that is set out to scare us and prevent us from getting some sleep. Which if it was trying to do then it would deservedly get a 1/10 but i viewed this film with a few friends and we found it very entertaining and though it was a good movie after all it does have Stephanie beaton. This is the reason why i think that it deserves the 10/10 for the pure entertainment of the film.<br /><br />The general view on this movie is that it has bad acting, a simple script that a 10 year old could produce and that it cant be taken seriously and people are rating it low because of this. But i see this as a thoroughly entertaining masterpiece...that has a hilariously funny script which is made even more entertaining by the actors and although not very serious it is very entertaining.""",4
129,"""Shakespeare Behind Bars was the most surprising and delightful film I've seen all year. It's about a prison program, somewhere in California if I recall correctly, where the inmates have rehearsed and performed a different Shakespeare play every year for the past 14 years. The film follows their production of ""The Tempest"" from casting through performance, and in the process we learn some pretty amazing things about these men, who are all in for the most serious of crimes. Truth is indeed stranger than fiction -- if anyone tried to adapt this story into a fiction film, the audience would never buy it, but knowing that it's real makes it breathtaking to watch -- literally; I gasped out loud when I learned of one particularly gifted felon's crime. It's like some loopy episode of Oz, and all the more entertaining because the characters and their bizarre stories are real.""",4
130,"""Here, on IMDb.com I read an opinion, that Grey Owl is best character of Pierce Brosnan ever performed. I do not know if he had better nor worse roles, I'm not his fan, but this one was really exceptional.<br /><br />The other thing - impressive hand of the movie director. I give my respect. The serenity, the beauty and spirit of wilderness was illustrated really exlusively, I never met such proximity it in any movie before.<br /><br />Another thing left in my mind after the film - this is the movie, closest to the original books, and atmosphere in it. <br /><br />And little bit more. I pay my respect to the original Grey Owl.""",4
131,"""Saw this again recently on Comedy Central. I'd love to see Jean Schertler(Memama) and Emmy Collins(Hippie in supermarket) cast as mother and son in a film, it would probably be the weirdest flicker ever made! Hats off to Waters for making a consistently funny film.""",4
132,"""The great talents of Michael Powell and Emeric Pressberger are noticeable in their wonderful ""A Matter of Life and Death"". It was part of the recent tribute to Mr. Powell that played at the Walter Reade in New York. This film, in particular, shows us one of the best British films from that, or any other era.<br /><br />""A Matter of Life and Death"" has a brilliant cinematography by Jack Cardiff, a man who knew how to work wonders with a camera. Particularly impressive is the contrast from the monochromatic tones given to the scenes played in heaven, and the colored ones when the action comes back to earth. This was quite a coup, and well ahead of its times. The black and white sequence that involves the long staircase where Peter and the Conductor are chatting has to be one of the most amazing things on any film.<br /><br />Much has been said in this forum about the film, so our comment will be about the great acting Powell and Pressberger got out of the large, distinguished cast, who responded magnificently to the directors' guidance.<br /><br />David Niven, is Peter, whose aircraft is hit and his best friend dies as a result of it. This film marked one of the highlights in Mr. Niven's career. He was an excellent film actor as he shows us in this movie. Kim Hunter is surprisingly good as June, the woman who talked to Peter as his plane was falling from the skies. As fate would have it, Peter and June fall in love at first sight.<br /><br />Some of the best British film actors grace this film with their presence. Robert Coote, is Bob, the man who is admitted to heaven, but he is surprised his friend Peter never made the trip with him. An excellent star turn by Marius Goring, who as the Conductor 71 steals the film. Mr. Goring, who had worked with the directors, is one of the best things in the movie. Also, Roger Livesey, as Dr. Frank Reeves, does one of the best appearances of his career, as well as Raymond Massey, who is seen as Abraham Farlan.<br /><br />""A Matter of Life and Death"" is a timeless film that will always be seen with gratitude toward its creators.""",4
133,"""Another Spanish movie about the 1936 Civil War. This time we're told about the story of Carol (lovely played by débutant Clara Lago), a little girl which comes to live to a little Spanish village from New York. It is such an initiating trip, and soon she'll find about the injustices of the human race, their stupid fights and conflicts, their contradictions.<br /><br />Imanol Uribe makes his best film since ""Días Contados"" (1994) with such a sober pulse, a beautiful photography, and a nice script. He tries not to take part in the conflict, he just shows us some facts and let us decide (ok, the facts are explicit enough to make us decide in which band are we in) and he takes a huge advantage of the presence and the freshness of the young starring couple: Clara Lago and Juan José Ballesta.<br /><br />A well cared production.<br /><br />My rate: 7/10""",4
134,"""To me A Matter of Life and Death is just that- simply the best film ever made.<br /><br />From beginning to end it oozes class. It is stimulating, thought provoking, a mirror to the post war world and the relations between peoples.<br /><br />The cinematography is simply stunning and the effect of mixing monochrome and Technicolour to accent the different worlds works seamlessly. The characters and plot development are near perfect and the attention to detail promotes a thoroughly believable fantasy.<br /><br />No matter how many times I watch the film - and I have watched it a lot - it never fails to touch me. It makes me smile, it makes me laugh, it makes me think, it makes me cry. It is as fresh today as it was in 1946.<br /><br />If I were allowed just one film to keep and watch again A Matter of Life and Death would be that film.""",4
135,"""I love cinema so what I'm about to confess embarrasses me deeply. I had given a thumbs down to ""Che, Parts 1 and 2"" without having seen the film. Terrible I know. But I felt into a trap perpetrated by...who? I don't really know but there has been a negative word of mouth that spread like wild fire and, no matter how smart I think I am, I fell into it. But, thankfully, I bumped into an Argeninean film director, Martin Donovan, a man I love and admire. When I told him I wasn't going to see it because I knew the film was a failure he looked at me as if he was ready to punch me right on the face and Donovan is a pacifist! He took me aside and told me how much he loved the film and why. I went to see both parts straight away and, ""Che, part 1 and 2"" is the best film I've seen in 2008. It is, of such purity that it will remind you of the work of some of the great masters of the past. The regard for its audience is something that we're not used to anymore. I don't know if we ever were. Riveting, moving, without concessions and Benicio del Toro is just extraordinary. We can see his soul, we can actually perceive it. The humanity of the man is overwhelming. So, thank you Martin Donovan once again for educating me so honestly. Bravo Del Toro, Bravo Soderbergh and everyone involved in this landmark film. Don't commit the mistake I was about to commit. Go see it, now, on the big screen""",4
136,"""This movie is my all time favorite!!! You really have to see Michael Jackson in this wonderful film!! I'm always over the moon, watching it!! This is a film, that you really have to see, also if you aren't a MJ Fan, cause this film writes, like Captain EO, E.T. and Ghosts, a bit of Film and music History!! This wonderful film, out of Michael's feather, is a must have!! And: Smooth Criminal, is really the most wonderful, exciting and amazing song I've ever heard in my life!! Thank you Michael for this film and I love you!!! MJ's the best musician to hit this planet, he's a fine man and he always brings sparkles in your eyes, when you listen to his music!! Please, if you don't know this film, watch it and don't miss it, because would be too bad for yourself if you'd miss it!! -Highly Recommanded film, for every movie lover-""",4
137,"""I think that this movie is very neat. You eithier like Michael Jackson or you don't, but if you like him then you have to see this movie. I think that it is a very neat film with great song play and good imagination. Not to mention the film center piece Smooth Criminal which has some of the best dancing you will every see.""",4
138,"""A stunning realization occurs when some sort of phenomenon takes place!! Be it, firecrackers going off, witnessing a robbery, a hurricane nonchalantly devastating everything in it's path, or, for that matter, any other spectacular occurrence !! In the case of the Maclean Family, however, reveille was something which was no more complex than their day to day lives..Montana in the early twentieth century was an environment which was rough and tumble...The Maclean family was comprised of four people, the father, a minister, who was ideologically driven to raise his family properly. His wife was God fearing, and dutiful. The two boys were, well...BOYS!!.. What else can you say?...Brad Pitt starred in this film before he was really THE!! Brad Pitt, and his acting performance in this film was, to say the least, remarkable!!!.. His brother, Norman, was the cerebral type, he was touched by emotions that were genuine, and motivated by a set of values that Missoula, Montana concurred with!! Paul (Brad Pitt) was a misfit from the offset, and lived on the edge...You would think that Montana in the 1920's had no such thing, yet somehow, gambling, drinking, and violent confrontations, were as much a part of Paul, as was his fly fishing rod!! Fly fishing!! Did I say that? Parenthetically, this was the core of this movie's theme!! The recreation of fly fishing served as the cohesive bond which homogenized the kindred spirits of the Maclean brothers, and to a lesser degree, the father!! I would describe the acting in this film as incredibly believable, and the cinematography went beyond sensational.. Put it this way, anyone who sees this film will want to live in Montana.. Breathtaking filmography of bluer than blue mountains and streams captured the youth and effervescence that the Maclean brothers had for life...Seldom in a film do you witness whereby feelings immediately invoke a dogged tenacity to accomplish whatever it may be that someone wishes to accomplish..The Maclean brothers lived life to the fullest, and for better or worse, the father knew that this was going to be the only way the two of them could become men!!...Robert Redford directs this film, and tells the story of the Maclean's through the perspective of the older brother, Norman...Norman gets offered a position at the University of Chicago at age 26, and marries the woman he will always be in love with...What this film also points out, is that the younger brother, Paul, has attained an accomplishment of his own by being the epitome of a remarkable fly fisherman!! The seedier side of life prevails in the younger brother's existence, and exerts an insidious form of consternation for the Maclean family!! As most human shortcomings go, the Maclean family made light of turbulent waters, (literally) and thus, established unity as a family, by putting necessary blinders on!!!<br /><br />The end of the movie ""River Runs Through It"" presents an epigram of life through the eyes of the older brother.. For Norman Maclean, stoicism is a prerequisite to perseverance in his emeritus years!! Such a fate is largely due to the fact that reflecting on his life is tantamount to yearning for people who have passed away! The fond memories of his brother, his wife, his mother, and his father, must now be viewed philosophically!! For Norman, his life has been relegated to stubborn facts that have determined his dubious outlook, and precarious resolve! Something as simple as the statement ""This was your life, and that is how you lived it"" is a somber recollection of the joy, the sorrow, the regrets, and the love, he gave, as well as was the recipient of!! Best put in the last sermon he heard his father give, his father said ""We can completely love someone without completely understanding them"".. Whether you agree with what has happened in your life or not, it happened nonetheless! Norman Maclean must come to grips with the fact that his life has been fragmented by misunderstandings! Norman Maclean has become a decrepit octogenarian who is polarized by virtual conclusions to his life!! The murky waters of Montana's picturesque rivers serve as a vicious and desultory finalization to his years on earth!! Without question, the very prolific statement of ""what seems complicated is really very simple"" purveys a very acrimonious message in this movie...More simply put...The people and places which were important in Norman's life, are now only a bittersweet memory....merely a painfully intellectual rumination of events which are aggravated by the haunted waters of Montana's beautiful streams and rivers...To which, for the entire Maclean family, ""all things merge into one and a river runs through it""""",4
139,"""In the immediate aftermath following World War II, sound minds in Hollywood tried to distance themselves from the mindless flag-waving that is a natural ingredient in a war effort. ""Best Years of Our Lives' and even 'Gentleman's Agreement' investigated the way Americans looked at themselves in the wake of the war, but Delmer Daves' ""Pride of the Marines"" beat them to it.<br /><br />The film is about Philadelphia smart alec John Garfield who goes to war as a marine and after a nightmarish evening in a foxhole, with Japanese soldiers eerily crying out at him and his buddies ""Mariiines, tonight you die!"", he is blinded by a hand-grenade, and dumps his girlfriend back home rather than have to depend on her after coming home.<br /><br />Delmer Daves is uncompromising in his depiction on these men who are brave, as it were, almost by coincidence. They are there, in the foxhole, and when shot at, they react. So much for heroism, but they get the job done. And then comes the self-pity, the dark, gloomy sense of humor. Garfield is in angry denial of his blindness and the film makes no excuses, ""There's no free candy for anyone in this world"", as his buddy tells him. The same guy, a Jew, played by Dane Clark, reminds him, ""In a war somebody gets it, and you're it. Everybody's got problems! When I get back, some guys won't hire me, because my name is Diamond"".<br /><br />Great movies are made with guts like these, and if the first half hour of 'Pride of the Marines' fails to rise to the occasion completely, from then on it evolves into a true work of art. You weep, and you ponder, you ache and you hope against hope. Well, simply: art.<br /><br />""",4
140,"""<br /><br />Superb film with no actual spoken dialogue which enhances the level of suspense. The whole approach gives a completely different twist to a war film.<br /><br />Well worth watching again if only it could be found. I saw it perhaps 20 or so years ago. - Fantastic!""",4
141,"""I saw this film a few years ago and I got to say that I really love it.Jason Patric was perfect for this weird role that he played.The director?I don't too many things about him...and I don't care.The screenplay is good,that's for sure.In just a few words I have to say about this movie that is weird,strange,even dark,but it's a good one.I saw it a few years ago and never saw it since then.I want to see it again and again.I know that I'm not gonna get sick of watching it.The scenes,the atmosphere,the actors,the story...everything is good.The movie should have lasted longer.I think 120 minutes should have been perfect.I was hoping for a part 2 for this movie.Too bad it din't happened.Jason Patric:you're the man ! very good movie. the end. :-)""",4
142,"""What fun! Bucketfuls of good humor, terrific cast chemistry (Skelton/Powell/Lahr/O'Brien), dynamite Dorsey-driven soundtrack! Miss Powell's dance numbers have exceptional individual character and pizzazz. Her most winning film appearance.""",4
143,"""Gypo Nolan (Victor McLaglen) is as poor as anyone on Earth. Living in 1920s Ireland, Gypo and his fellow Irishmen are part of an underground rebellion against the oppressive Brits. One particular rebel, wanted for murder by the English, arrives back into town secretly. He thinks he can trust his friend Gypo, but the £20 reward proves too tempting. Gypo gets his friend killed and sinks into a pit of despair and drunkenness. Meanwhile, the other Irish rebels are searching for the informer. Right away, Gypo, with money burning a hole in his pocket, is their main suspect, but they, who are his friends, don't want to believe it. The story of The Informer is simple in its plot, but complex in its moral and emotional issues. It's easily one of John Ford's most emotionally involving films. What Gypo did was wrong, but we can certainly understand his motives. We also understand his sorry character, and there's a lot of sympathy that arises for him. The script is very suspenseful, as well. It's the kind of suspense where we are pretty sure we know how everything will end up, so we have to grit our teeth and bear along with it. The acting is remarkable. Victor McLaglen, who acted in many of Ford's films, probably gave his best performance here (and won an Oscar for it). Every other performer in the film deserves his or her kudos. In addition to an amazing script and acting, The Informer is one of John Ford's most expressionistic films. I love the darker side of Ford. In its mood, as well as in its themes, The Informer reminds me of two of my other favorite Ford films, The Long Voyage Home (1940) and The Fugitive (1948); it's also a bit similar to The Grapes of Wrath (1940) in these respects. 10/10.""",4
